,GAP
5529,-36338.0
5530,-36352.0
5531,-36999.0
5532,-37012.0
5533,-37241.0
5534,-37523.0
5535,-37687.0
5536,-37794.0
5537,-37842.0
5538,-38391.0
5539,-38476.0
5540,-38978.0
5541,-39326.0
5542,-39540.0
5543,-39610.0
5544,-39820.0
5545,-40158.0
5546,-40208.0
5547,-40260.0
5548,-40661.0
5549,-40703.0
5550,-40807.0
5551,-40817.0
5552,-40831.0
5553,-40838.0
5554,-41093.0
5555,-41122.0
5556,-41366.0
5557,-41496.0
5558,-41915.0
5559,-41938.0
5560,-41956.0
5561,-42074.0
5562,-42083.0
5563,-42227.0
5564,-42297.0
5565,-42559.0
5566,-42561.0
5567,-42751.0
5568,-42773.0
5569,-42807.0
5570,-42928.0
5571,-43003.0
5572,-43030.0
5573,-43075.0
5574,-43084.0
5575,-43140.0
5576,-43154.0
5577,-43155.0
5578,-43160.0
5579,-43164.0
5580,-43169.0
5581,-43198.0
5582,-43200.0
5583,42970.0
5584,42861.0
5585,42839.0
5586,42800.0
5587,42759.0
5588,42753.0
5589,42692.0
5590,42625.0
5591,42426.0
5592,42334.0
5593,42206.0
5594,42040.0
5595,41920.0
5596,41918.0
5597,41799.0
5598,41558.0
5599,41482.0
5600,41469.0
5601,41366.0
5602,41314.0
5603,41310.0
5604,41215.0
5605,40824.0
5606,40809.0
5607,40666.0
5608,40547.0
5609,40536.0
5610,40500.0
5611,40467.0
5612,40326.0
5613,40298.0
5614,40244.0
5615,40217.0
5616,40017.0
5617,39887.0
5618,39886.0
5619,39846.0
5620,39837.0
5621,39826.0
5622,39814.0
5623,39749.0
5624,39706.0
5625,39702.0
5626,39554.0
5627,39550.0
5628,38804.0
5629,38725.0
5630,38576.0
5631,38540.0
5632,38491.0
5633,38419.0
5634,38222.0
5635,38154.0
5636,38090.0
5637,38063.0
5638,37729.0
5639,37609.0
5640,37474.0
5641,37471.0
5642,37395.0
5643,37340.0
5644,37266.0
5645,37004.0
5646,36955.0
5647,36952.0
5648,36932.0
5649,36834.0
5650,36629.0
5651,36567.0
5652,36565.0
5653,36224.0
5654,36092.0
5655,36069.0
5656,35884.0
5657,35763.0
5658,35408.0
5659,35354.0
5660,35158.0
5661,35129.0
5662,34804.0
5663,34695.0
5664,34688.0
5665,34604.0
5666,34447.0
5667,34348.0
5668,34302.0
5669,34233.0
5670,34205.0
5671,34141.0
5672,34075.0
5673,33583.0
5674,33501.0
5675,33380.0
5676,33243.0
5677,33065.0
5678,33001.0
5679,32877.0
5680,32865.0
5681,32842.0
5682,32785.0
5683,32637.0
5684,32629.0
5685,32581.0
5686,32545.0
5687,32522.0
5688,32457.0
5689,32402.0
5690,32300.0
5691,32277.0
5692,32221.0
5693,32167.0
5694,32154.0
5695,31679.0
5696,31583.0
5697,31566.0
5698,31500.0
5699,31372.0
5700,31321.0
5701,31161.0
5702,31042.0
5703,30925.0
5704,30456.0
5705,30018.0
5706,29995.0
5707,29924.0
5708,29741.0
5709,29398.0
5710,29391.0
5711,29379.0
5712,29194.0
5713,29046.0
5714,28952.0
5715,28949.0
5716,28895.0
5717,28814.0
5718,28700.0
5719,28699.0
5720,28644.0
5721,28480.0
5722,28348.0
5723,28211.0
5724,28127.0
5725,28004.0
5726,28000.0
5727,27801.0
5728,27706.0
5729,27700.0
5730,27644.0
5731,27528.0
5732,27524.0
5733,27453.0
5734,27434.0
5735,27246.0
5736,27244.0
5737,27096.0
5738,27000.0
5739,26813.0
5740,26701.0
5741,26615.0
5742,26564.0
5743,26507.0
5744,26334.0
5745,26297.0
5746,26295.0
5747,26248.0
5748,26246.0
5749,26214.0
5750,26174.0
5751,26172.0
5752,26166.0
5753,26116.0
5754,26111.0
5755,26098.0
5756,26080.0
5757,25984.0
5758,25939.0
5759,25803.0
5760,25567.0
5761,25346.0
5762,25315.0
5763,25259.0
5764,25233.0
5765,25201.0
5766,25024.0
5767,24949.0
5768,24912.0
5769,24728.0
5770,24605.0
5771,24567.0
5772,24304.0
5773,24017.0
5774,23850.0
5775,23417.0
5776,23404.0
5777,23375.0
5778,23369.0
5779,23327.0
5780,23290.0
5781,23249.0
5782,22890.0
5783,22805.0
5784,22804.0
5785,22732.0
5786,22442.0
5787,22441.0
5788,22373.0
5789,22313.0
5790,22175.0
5791,21959.0
5792,21893.0
5793,21762.0
5794,21624.0
5795,21616.0
5796,21600.0
5797,21527.0
5798,20959.0
5799,20760.0
5800,20148.0
5801,19988.0
5802,19704.0
5803,19697.0
5804,19595.0
5805,19209.0
5806,18934.0
5807,18892.0
5808,18792.0
5809,18672.0
5810,18498.0
5811,18277.0
5812,18187.0
5813,18165.0
5814,18097.0
5815,18095.0
5816,18028.0
5817,18004.0
5818,18002.0
5819,18001.0
5820,17970.0
5821,17903.0
5822,17812.0
5823,17698.0
5824,17691.0
5825,17489.0
5826,17457.0
5827,17153.0
5828,16977.0
5829,16910.0
5830,16771.0
5831,16710.0
5832,16520.0
5833,16486.0
5834,16306.0
5835,16301.0
5836,16289.0
5837,16022.0
5838,15838.0
5839,15783.0
5840,15661.0
5841,15480.0
5842,15423.0
5843,15239.0
5844,15152.0
5845,15103.0
5846,15023.0
5847,14853.0
5848,14726.0
5849,14642.0
5850,14632.0
5851,14588.0
5852,14579.0
5853,14431.0
5854,14400.0
5855,14358.0
5856,14269.0
5857,14133.0
5858,14056.0
5859,13893.0
5860,13569.0
5861,13561.0
5862,13367.0
5863,13308.0
5864,13256.0
5865,13247.0
5866,13164.0
5867,13135.0
5868,13121.0
5869,13034.0
5870,13016.0
5871,12873.0
5872,12828.0
5873,12743.0
5874,12663.0
5875,12565.0
5876,12486.0
5877,12402.0
5878,12363.0
5879,12263.0
5880,12205.0
5881,12201.0
5882,12173.0
5883,12103.0
5884,12019.0
5885,11942.0
5886,11835.0
5887,11745.0
5888,11630.0
5889,11411.0
5890,11235.0
5891,11152.0
5892,11108.0
5893,10994.0
5894,10947.0
5895,10879.0
5896,10859.0
5897,10856.0
5898,10463.0
5899,10446.0
5900,10226.0
5901,10108.0
5902,9900.0
5903,9897.0
5904,9856.0
5905,9468.0
5906,9429.0
5907,9407.0
5908,9252.0
5909,8724.0
5910,8711.0
5911,8683.0
5912,8659.0
5913,8643.0
5914,8633.0
5915,8607.0
5916,8565.0
5917,8531.0
5918,8516.0
5919,8512.0
5920,8459.0
5921,8382.0
5922,7917.0
5923,7896.0
5924,7821.0
5925,7384.0
5926,7324.0
5927,7307.0
5928,7284.0
5929,7245.0
5930,7230.0
5931,7221.0
5932,7112.0
5933,6989.0
5934,6961.0
5935,6810.0
5936,6723.0
5937,6414.0
5938,6383.0
5939,6141.0
5940,6140.0
5941,6108.0
5942,5563.0
5943,5394.0
5944,5366.0
5945,5336.0
5946,5117.0
5947,5085.0
5948,4932.0
5949,4925.0
5950,4740.0
5951,4650.0
5952,4489.0
5953,4456.0
5954,4434.0
5955,4383.0
5956,4381.0
5957,4249.0
5958,3730.0
5959,3658.0
5960,3655.0
5961,3647.0
5962,3600.0
5963,3340.0
5964,3267.0
5965,3263.0
5966,3144.0
5967,3092.0
5968,3043.0
5969,2952.0
5970,2852.0
5971,2818.0
5972,2669.0
5973,2384.0
5974,2296.0
5975,2249.0
5976,2220.0
5977,2195.0
5978,2183.0
5979,2085.0
5980,1967.0
5981,1889.0
5982,1800.0
5983,1794.0
5984,1667.0
5985,1653.0
5986,1651.0
5987,1649.0
5988,1637.0
5989,1625.0
5990,1623.0
5991,1565.0
5992,1556.0
5993,1553.0
5994,1549.0
5995,1547.0
5996,1535.0
5997,1522.0
5998,1512.0
5999,1507.0
6000,1485.0
6001,1407.0
6002,1401.0
6003,1395.0
6004,1393.0
6005,1352.0
6006,1298.0
6007,1221.0
6008,1199.0
6009,1121.0
6010,1111.0
6011,1098.0
6012,1084.0
6013,1026.0
6014,1012.0
6015,970.0
6016,957.0
6017,926.0
6018,815.0
6019,797.0
6020,797.0
6021,767.0
6022,765.0
6023,710.0
6024,674.0
6025,654.0
6026,648.0
6027,629.0
6028,616.0
6029,603.0
6030,595.0
6031,590.0
6032,580.0
6033,570.0
6034,570.0
6035,566.0
6036,560.0
6037,509.0
6038,464.0
6039,412.0
6040,402.0
6041,396.0
6042,391.0
6043,388.0
6044,387.0
6045,381.0
6046,378.0
6047,369.0
6048,366.0
6049,361.0
6050,360.0
6051,359.0
6052,357.0
6053,351.0
6054,346.0
6055,342.0
6056,341.0
6057,340.0
6058,338.0
6059,328.0
6060,328.0
6061,325.0
6062,323.0
6063,316.0
6064,302.0
6065,296.0
6066,288.0
6067,286.0
6068,271.0
6069,270.0
6070,270.0
6071,268.0
6072,266.0
6073,262.0
6074,246.0
6075,241.0
6076,238.0
6077,215.0
6078,211.0
6079,201.0
6080,200.0
6081,194.0
6082,175.0
6083,174.0
6084,172.0
6085,169.0
6086,168.0
6087,168.0
6088,167.0
6089,167.0
6090,166.0
6091,166.0
6092,166.0
6093,165.0
6094,165.0
6095,165.0
6096,164.0
6097,162.0
6098,162.0
6099,160.0
6100,158.0
6101,157.0
6102,156.0
6103,156.0
6104,156.0
6105,155.0
6106,155.0
6107,149.0
6108,149.0
6109,148.0
6110,148.0
6111,148.0
6112,147.0
6113,143.0
6114,140.0
6115,138.0
6116,138.0
6117,135.0
6118,134.0
6119,131.0
6120,131.0
6121,130.0
6122,130.0
6123,129.0
6124,127.0
6125,126.0
6126,124.0
6127,124.0
6128,123.0
6129,123.0
6130,122.0
6131,120.0
6132,119.0
6133,119.0
6134,118.0
6135,116.0
6136,116.0
6137,116.0
6138,115.0
6139,115.0
6140,115.0
6141,114.0
6142,113.0
6143,113.0
6144,113.0
6145,113.0
6146,112.0
6147,112.0
6148,111.0
6149,110.0
6150,109.0
6151,109.0
6152,109.0
6153,108.0
6154,108.0
6155,108.0
6156,108.0
6157,108.0
6158,108.0
6159,107.0
6160,107.0
6161,107.0
6162,107.0
6163,107.0
6164,107.0
6165,107.0
6166,107.0
6167,106.0
6168,106.0
6169,106.0
6170,106.0
6171,105.0
6172,105.0
6173,105.0
6174,104.0
6175,104.0
6176,104.0
6177,104.0
6178,104.0
6179,103.0
6180,103.0
6181,103.0
6182,103.0
6183,103.0
6184,102.0
6185,102.0
6186,102.0
6187,102.0
6188,102.0
6189,102.0
6190,102.0
6191,101.0
6192,100.0
6193,100.0
6194,100.0
6195,100.0
6196,99.0
6197,99.0
6198,99.0
6199,99.0
6200,99.0
6201,99.0
6202,99.0
6203,99.0
6204,98.0
6205,98.0
6206,98.0
6207,97.0
6208,97.0
6209,97.0
6210,97.0
6211,96.0
6212,96.0
6213,96.0
6214,96.0
6215,96.0
6216,95.0
6217,95.0
6218,95.0
6219,95.0
6220,94.0
6221,94.0
6222,94.0
6223,94.0
6224,94.0
6225,94.0
6226,94.0
6227,94.0
6228,94.0
6229,94.0
6230,94.0
6231,93.0
6232,93.0
6233,93.0
6234,92.0
6235,92.0
6236,92.0
6237,92.0
6238,92.0
6239,92.0
6240,92.0
6241,92.0
6242,91.0
6243,91.0
6244,91.0
6245,91.0
6246,91.0
6247,91.0
6248,91.0
6249,91.0
6250,91.0
6251,90.0
6252,90.0
6253,90.0
6254,90.0
6255,90.0
6256,89.0
6257,88.0
6258,88.0
6259,88.0
6260,88.0
6261,88.0
6262,88.0
6263,88.0
6264,88.0
6265,87.0
6266,87.0
6267,87.0
6268,87.0
6269,87.0
6270,87.0
6271,86.0
6272,86.0
6273,86.0
6274,86.0
6275,86.0
6276,85.0
6277,85.0
6278,85.0
6279,84.0
6280,84.0
6281,84.0
6282,84.0
6283,84.0
6284,84.0
6285,83.0
6286,83.0
6287,83.0
6288,83.0
6289,82.0
6290,82.0
6291,82.0
6292,82.0
6293,82.0
6294,81.0
6295,81.0
6296,81.0
6297,81.0
6298,81.0
6299,80.0
6300,80.0
6301,80.0
6302,80.0
6303,80.0
6304,80.0
6305,80.0
6306,79.0
6307,79.0
6308,79.0
6309,79.0
6310,79.0
6311,79.0
6312,79.0
6313,79.0
6314,78.0
6315,78.0
6316,78.0
6317,78.0
6318,78.0
6319,77.0
6320,77.0
6321,77.0
6322,77.0
6323,77.0
6324,77.0
6325,76.0
6326,76.0
6327,76.0
6328,76.0
6329,75.0
6330,75.0
6331,75.0
6332,75.0
6333,75.0
6334,75.0
6335,75.0
6336,74.0
6337,74.0
6338,74.0
6339,74.0
6340,74.0
6341,73.0
6342,73.0
6343,73.0
6344,73.0
6345,73.0
6346,73.0
6347,73.0
6348,73.0
6349,73.0
6350,73.0
6351,73.0
6352,73.0
6353,73.0
6354,72.0
6355,72.0
6356,72.0
6357,72.0
6358,71.0
6359,71.0
6360,71.0
6361,71.0
6362,71.0
6363,71.0
6364,71.0
6365,71.0
6366,70.0
6367,70.0
6368,70.0
6369,70.0
6370,70.0
6371,70.0
6372,70.0
6373,69.0
6374,69.0
6375,69.0
6376,69.0
6377,69.0
6378,69.0
6379,69.0
6380,69.0
6381,69.0
6382,69.0
6383,68.0
6384,68.0
6385,68.0
6386,68.0
6387,68.0
6388,68.0
6389,68.0
6390,68.0
6391,68.0
6392,68.0
6393,67.0
6394,67.0
6395,67.0
6396,67.0
6397,67.0
6398,67.0
6399,67.0
6400,67.0
6401,67.0
6402,67.0
6403,67.0
6404,66.0
6405,66.0
6406,66.0
6407,66.0
6408,66.0
6409,66.0
6410,66.0
6411,66.0
6412,66.0
6413,66.0
6414,66.0
6415,65.0
6416,65.0
6417,65.0
6418,65.0
6419,65.0
6420,65.0
6421,65.0
6422,65.0
6423,65.0
6424,65.0
6425,65.0
6426,64.0
6427,64.0
6428,64.0
6429,64.0
6430,64.0
6431,64.0
6432,64.0
6433,64.0
6434,64.0
6435,64.0
6436,64.0
6437,64.0
6438,63.0
6439,63.0
6440,63.0
6441,63.0
6442,63.0
6443,63.0
6444,63.0
6445,63.0
6446,63.0
6447,63.0
6448,62.0
6449,62.0
6450,62.0
6451,62.0
6452,62.0
6453,62.0
6454,62.0
6455,61.0
6456,61.0
6457,60.0
6458,60.0
6459,60.0
6460,60.0
6461,60.0
6462,60.0
6463,60.0
6464,60.0
6465,60.0
6466,60.0
6467,60.0
6468,60.0
6469,60.0
6470,60.0
6471,60.0
6472,59.0
6473,59.0
6474,59.0
6475,59.0
6476,59.0
6477,59.0
6478,58.0
6479,58.0
6480,58.0
6481,58.0
6482,58.0
6483,58.0
6484,58.0
6485,57.0
6486,57.0
6487,57.0
6488,57.0
6489,57.0
6490,57.0
6491,57.0
6492,57.0
6493,57.0
6494,56.0
6495,56.0
6496,56.0
6497,56.0
6498,56.0
6499,56.0
6500,56.0
6501,56.0
6502,56.0
6503,56.0
6504,56.0
6505,55.0
6506,55.0
6507,55.0
6508,55.0
6509,55.0
6510,55.0
6511,55.0
6512,55.0
6513,55.0
6514,54.0
6515,54.0
6516,54.0
6517,54.0
6518,54.0
6519,54.0
6520,54.0
6521,54.0
6522,54.0
6523,54.0
6524,54.0
6525,53.0
6526,53.0
6527,53.0
6528,53.0
6529,53.0
6530,53.0
6531,52.0
6532,52.0
6533,52.0
6534,52.0
6535,52.0
6536,52.0
6537,52.0
6538,52.0
6539,52.0
6540,52.0
6541,52.0
6542,52.0
6543,52.0
6544,52.0
6545,51.0
6546,51.0
6547,50.0
6548,50.0
6549,50.0
6550,50.0
6551,50.0
6552,50.0
6553,50.0
6554,50.0
6555,50.0
6556,49.0
6557,49.0
6558,49.0
6559,49.0
6560,49.0
6561,49.0
6562,49.0
6563,49.0
6564,49.0
6565,48.0
6566,48.0
6567,48.0
6568,48.0
6569,48.0
6570,48.0
6571,48.0
6572,48.0
6573,48.0
6574,47.0
6575,47.0
6576,47.0
6577,47.0
6578,47.0
6579,47.0
6580,47.0
6581,47.0
6582,47.0
6583,47.0
6584,47.0
6585,46.0
6586,46.0
6587,46.0
6588,46.0
6589,46.0
6590,46.0
6591,46.0
6592,46.0
6593,46.0
6594,46.0
6595,46.0
6596,46.0
6597,46.0
6598,46.0
6599,46.0
6600,46.0
6601,45.0
6602,45.0
6603,45.0
6604,45.0
6605,45.0
6606,45.0
6607,45.0
6608,45.0
6609,45.0
6610,45.0
6611,45.0
6612,45.0
6613,45.0
6614,44.0
6615,44.0
6616,44.0
6617,44.0
6618,44.0
6619,44.0
6620,44.0
6621,44.0
6622,44.0
6623,43.0
6624,43.0
6625,43.0
6626,43.0
6627,43.0
6628,43.0
6629,43.0
6630,43.0
6631,43.0
6632,43.0
6633,43.0
6634,43.0
6635,43.0
6636,42.0
6637,42.0
6638,42.0
6639,42.0
6640,42.0
6641,42.0
6642,42.0
6643,42.0
6644,42.0
6645,41.0
6646,41.0
6647,41.0
6648,41.0
6649,41.0
6650,41.0
6651,41.0
6652,41.0
6653,41.0
6654,41.0
6655,41.0
6656,41.0
6657,40.0
6658,40.0
6659,40.0
6660,40.0
6661,40.0
6662,40.0
6663,40.0
6664,40.0
6665,40.0
6666,40.0
6667,40.0
6668,40.0
6669,40.0
6670,40.0
6671,40.0
6672,40.0
6673,39.0
6674,39.0
6675,39.0
6676,39.0
6677,39.0
6678,39.0
6679,39.0
6680,39.0
6681,39.0
6682,39.0
6683,38.0
6684,38.0
6685,38.0
6686,38.0
6687,38.0
6688,38.0
6689,38.0
6690,38.0
6691,38.0
6692,38.0
6693,37.0
6694,37.0
6695,37.0
6696,37.0
6697,37.0
6698,37.0
6699,37.0
6700,37.0
6701,37.0
6702,36.0
6703,36.0
6704,36.0
6705,36.0
6706,36.0
6707,36.0
6708,35.0
6709,35.0
6710,35.0
6711,35.0
6712,35.0
6713,35.0
6714,35.0
6715,35.0
6716,35.0
6717,35.0
6718,35.0
6719,35.0
6720,35.0
6721,35.0
6722,35.0
6723,34.0
6724,34.0
6725,34.0
6726,34.0
6727,34.0
6728,34.0
6729,34.0
6730,34.0
6731,34.0
6732,34.0
6733,34.0
6734,34.0
6735,34.0
6736,34.0
6737,34.0
6738,33.0
6739,33.0
6740,33.0
6741,33.0
6742,33.0
6743,33.0
6744,33.0
6745,33.0
6746,33.0
6747,33.0
6748,33.0
6749,32.0
6750,32.0
6751,32.0
6752,32.0
6753,32.0
6754,32.0
6755,32.0
6756,32.0
6757,31.0
6758,31.0
6759,31.0
6760,31.0
6761,31.0
6762,31.0
6763,31.0
6764,30.0
6765,30.0
6766,30.0
6767,30.0
6768,30.0
6769,30.0
6770,30.0
6771,30.0
6772,30.0
6773,29.0
6774,29.0
6775,29.0
6776,29.0
6777,29.0
6778,29.0
6779,29.0
6780,29.0
6781,29.0
6782,29.0
6783,28.0
6784,28.0
6785,28.0
6786,28.0
6787,28.0
6788,28.0
6789,28.0
6790,28.0
6791,28.0
6792,28.0
6793,27.0
6794,27.0
6795,27.0
6796,27.0
6797,27.0
6798,26.0
6799,26.0
6800,26.0
6801,26.0
6802,26.0
6803,26.0
6804,26.0
6805,26.0
6806,26.0
6807,26.0
6808,25.0
6809,25.0
6810,25.0
6811,25.0
6812,25.0
6813,25.0
6814,25.0
6815,25.0
6816,24.0
6817,24.0
6818,24.0
6819,24.0
6820,24.0
6821,24.0
6822,24.0
6823,24.0
6824,23.0
6825,23.0
6826,23.0
6827,22.0
6828,22.0
6829,22.0
6830,22.0
6831,22.0
6832,22.0
6833,22.0
6834,21.0
6835,21.0
6836,21.0
6837,21.0
6838,21.0
6839,21.0
6840,20.0
6841,20.0
6842,20.0
6843,20.0
6844,20.0
6845,19.0
6846,19.0
6847,19.0
6848,19.0
6849,19.0
6850,18.0
6851,18.0
6852,18.0
6853,18.0
6854,18.0
6855,18.0
6856,18.0
6857,18.0
6858,17.0
6859,17.0
6860,17.0
6861,17.0
6862,16.0
6863,16.0
6864,16.0
6865,16.0
6866,15.0
6867,15.0
6868,15.0
6869,15.0
6870,15.0
6871,15.0
6872,14.0
6873,13.0
6874,13.0
6875,13.0
6876,12.0
6877,12.0
6878,12.0
6879,11.0
6880,11.0
6881,8.0
6882,7.0
6883,7.0
6884,7.0
6885,6.0
6886,6.0
6887,6.0
6888,6.0
6889,6.0
6890,4.0
6891,4.0
6892,4.0
6893,3.0
6894,2.0
6895,2.0
6896,2.0
6897,2.0
6898,2.0
6899,2.0
6900,2.0
6901,2.0
6902,1.0
6903,1.0
6904,1.0
6905,1.0
6906,1.0
6907,1.0
6908,1.0
6909,1.0
6910,1.0
6911,0.0
6912,0.0
6913,0.0
6914,-9.0
6915,-16.0
6916,-23.0
6917,-25.0
6918,-36.0
6919,-45.0
6920,-51.0
6921,-110.0
6922,-110.0
6923,-147.0
6924,-180.0
6925,-208.0
6926,-242.0
6927,-243.0
6928,-245.0
6929,-248.0
6930,-248.0
6931,-252.0
6932,-258.0
6933,-262.0
6934,-265.0
6935,-266.0
6936,-281.0
6937,-286.0
6938,-289.0
6939,-298.0
6940,-428.0
6941,-439.0
6942,-491.0
6943,-498.0
6944,-500.0
6945,-504.0
6946,-524.0
6947,-531.0
6948,-531.0
6949,-541.0
6950,-543.0
6951,-547.0
6952,-572.0
6953,-600.0
6954,-601.0
6955,-701.0
6956,-703.0
6957,-732.0
6958,-747.0
6959,-835.0
6960,-854.0
6961,-869.0
6962,-900.0
6963,-908.0
6964,-966.0
6965,-998.0
6966,-1017.0
6967,-1018.0
6968,-1034.0
6969,-1062.0
6970,-1092.0
6971,-1249.0
6972,-1345.0
6973,-1383.0
6974,-1399.0
6975,-1466.0
6976,-1476.0
6977,-1520.0
6978,-1534.0
6979,-1562.0
6980,-1615.0
6981,-1640.0
6982,-1724.0
6983,-1757.0
6984,-1776.0
6985,-2065.0
6986,-2075.0
6987,-2198.0
6988,-2217.0
6989,-2227.0
6990,-2255.0
6991,-2319.0
6992,-2394.0
6993,-2454.0
6994,-2474.0
6995,-2481.0
6996,-2547.0
6997,-2619.0
6998,-2663.0
6999,-2700.0
7000,-2773.0
7001,-2823.0
7002,-2917.0
7003,-2941.0
7004,-2963.0
7005,-2969.0
7006,-2975.0
7007,-3034.0
7008,-3058.0
7009,-3104.0
7010,-3159.0
7011,-3199.0
7012,-3322.0
7013,-3362.0
7014,-3488.0
7015,-3507.0
7016,-3535.0
7017,-3543.0
7018,-3547.0
7019,-3573.0
7020,-3575.0
7021,-3612.0
7022,-3768.0
7023,-3799.0
7024,-3861.0
7025,-4122.0
7026,-4146.0
7027,-4169.0
7028,-4192.0
7029,-4300.0
7030,-4439.0
7031,-4455.0
7032,-4511.0
7033,-4662.0
7034,-4897.0
7035,-4955.0
7036,-4990.0
7037,-5060.0
7038,-5099.0
7039,-5266.0
7040,-5327.0
7041,-5353.0
7042,-5415.0
7043,-5544.0
7044,-5555.0
7045,-5798.0
7046,-5842.0
7047,-5848.0
7048,-5864.0
7049,-5997.0
7050,-6000.0
7051,-6126.0
7052,-6148.0
7053,-6333.0
7054,-6460.0
7055,-6513.0
7056,-6529.0
7057,-6690.0
7058,-6770.0
7059,-6885.0
7060,-6889.0
7061,-6930.0
7062,-7089.0
7063,-7145.0
7064,-7168.0
7065,-7199.0
7066,-7199.0
7067,-7200.0
7068,-7265.0
7069,-7631.0
7070,-7693.0
7071,-7821.0
7072,-7838.0
7073,-7839.0
7074,-7977.0
7075,-8055.0
7076,-8112.0
7077,-8131.0
7078,-8347.0
7079,-8370.0
7080,-8382.0
7081,-8388.0
7082,-8465.0
7083,-8644.0
7084,-8784.0
7085,-9008.0
7086,-9058.0
7087,-9310.0
7088,-9476.0
7089,-9522.0
7090,-9633.0
7091,-9927.0
7092,-9934.0
7093,-10121.0
7094,-10148.0
7095,-10150.0
7096,-10200.0
7097,-10201.0
7098,-10207.0
7099,-10258.0
7100,-10464.0
7101,-10465.0
7102,-10493.0
7103,-10630.0
7104,-10784.0
7105,-10785.0
7106,-10798.0
7107,-10799.0
7108,-10800.0
7109,-10847.0
7110,-10871.0
7111,-10909.0
7112,-10923.0
7113,-10986.0
7114,-11136.0
7115,-11222.0
7116,-11273.0
7117,-11300.0
7118,-11428.0
7119,-11805.0
7120,-11806.0
7121,-12048.0
7122,-12092.0
7123,-12139.0
7124,-12142.0
7125,-12167.0
7126,-12359.0
7127,-12417.0
7128,-12453.0
7129,-12488.0
7130,-12698.0
7131,-12813.0
7132,-12882.0
7133,-12926.0
7134,-13450.0
7135,-13457.0
7136,-13508.0
7137,-13605.0
7138,-13804.0
7139,-13986.0
7140,-14001.0
7141,-14043.0
7142,-14124.0
7143,-14199.0
7144,-14205.0
7145,-14704.0
7146,-14738.0
7147,-15225.0
7148,-15409.0
7149,-15556.0
7150,-15606.0
7151,-15635.0
7152,-16013.0
7153,-16039.0
7154,-16056.0
7155,-16080.0
7156,-16200.0
7157,-16364.0
7158,-16539.0
7159,-17360.0
7160,-17641.0
7161,-17676.0
7162,-17748.0
7163,-17769.0
7164,-17953.0
7165,-17955.0
7166,-17963.0
7167,-17965.0
7168,-17967.0
7169,-17968.0
7170,-17969.0
7171,-17973.0
7172,-17974.0
7173,-17975.0
7174,-17976.0
7175,-17978.0
7176,-17979.0
7177,-17980.0
7178,-17981.0
7179,-17982.0
7180,-17983.0
7181,-17984.0
7182,-17985.0
7183,-17986.0
7184,-17987.0
7185,-17988.0
7186,-17988.0
7187,-17990.0
7188,-17990.0
7189,-17992.0
7190,-17993.0
7191,-17994.0
7192,-17995.0
7193,-17996.0
7194,-17997.0
7195,-18000.0
7196,-18124.0
7197,-18247.0
7198,-18391.0
7199,-18812.0
7200,-19262.0
7201,-19477.0
7202,-19584.0
7203,-19633.0
7204,-20061.0
7205,-20337.0
7206,-20368.0
7207,-20826.0
7208,-20829.0
7209,-20898.0
7210,-21137.0
7211,-21209.0
7212,-21294.0
7213,-21412.0
7214,-22203.0
7215,-22396.0
7216,-22566.0
7217,-23990.0
7218,-24218.0
7219,-24394.0
7220,-24596.0
7221,-25797.0
7222,-25797.0
7223,-26176.0
7224,-26596.0
7225,-26829.0
7226,-27716.0
7227,-28052.0
7228,-28234.0
7229,-28387.0
7230,-28603.0
7231,-28776.0
7232,-28795.0
7233,-29472.0
7234,-29556.0
7235,-29647.0
7236,-29712.0
7237,-29827.0
7238,-29982.0
7239,-30231.0
7240,-30608.0
7241,-31833.0
7242,-32145.0
7243,-32235.0
7244,-32275.0
7245,-32651.0
7246,-32722.0
7247,-33564.0
7248,-33632.0
7249,-33679.0
7250,-34849.0
7251,-34947.0
7252,-35163.0
7253,-35382.0
7254,-35472.0
7255,-35663.0
7256,-35805.0
7257,-35868.0
7258,-36350.0
7259,-36373.0
7260,-36459.0
7261,-36472.0
7262,-36779.0
7263,-36891.0
7264,-37375.0
7265,-37584.0
7266,-37606.0
7267,-37711.0
7268,-38590.0
7269,-38666.0
7270,-38883.0
7271,-39062.0
7272,-39208.0
7273,-39296.0
7274,-39339.0
7275,-39547.0
7276,-39572.0
7277,-39716.0
7278,-39767.0
7279,-40134.0
7280,-40159.0
7281,-40226.0
7282,-40247.0
7283,-40255.0
7284,-40256.0
7285,-40258.0
7286,-40261.0
