,TW_NO,USER_NAME,TW_TIME,TW_TEXT,FAV,RT
99,1518949528963280899,wataWORKS,2022-04-26 22:46:03+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「70連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/eK6nrBwWfi,0,0
100,1518949448449085441,msh_hrak,2022-04-26 22:45:43+00:00,先週末に公開されて、やっとやっと…念願の！Free! final stroke 後編観に行ってきたよーー😭😭✨✨平日の正午、田舎の映画館は私と友だちだけで貸し切りw 応援上映状態で、きゃー！とかさいこー！とか叫びながら観て、最… https://t.co/TYk5QoIJJy,1,0
101,1518949310716837888,assar0804,2022-04-26 22:45:11+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「50連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/eFGR1uFaSI,0,0
102,1518949108429770752,lampardjxs,2022-04-26 22:44:22+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「90連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/44jdQFaySB,0,0
103,1518948653720739840,DqVDhlBZsaCGkaF,2022-04-26 22:42:34+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「80連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/5fo2M7It3X,0,0
104,1518948518324367360,AL_Lilica,2022-04-26 22:42:02+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「100連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐ… https://t.co/YnuMiJ5mPV,0,0
105,1518948414381195264,kenzakihiroc,2022-04-26 22:41:37+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「40連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/K0cByMYJo2,0,0
106,1518948375336722434,yuno_mutuki,2022-04-26 22:41:28+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「70連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/dQ7iYkgrXR,0,0
107,1518948204364308480,sirosuku97,2022-04-26 22:40:47+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「40連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/jIRfVkQNCl,0,0
108,1518947943189217281,YoungAutoTAMA,2022-04-26 22:39:45+00:00,【告知予告】5月15日開催予定のヤングオート40周年特別企画、第1回となる通称『#にゃんぐツー』のフライヤーを明日27日の正午前後に公開します。公開と同時に参加抽選申込みの受付も開始致します🏍 詳しくは明日のフライヤー解禁… https://t.co/FLWfhcAeS5,33,6
109,1518947428036055047,ausiul,2022-04-26 22:37:42+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「100連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐ… https://t.co/Jh6QH5hx5N,0,0
110,1518946441447714818,Kenshi_bot,2022-04-26 22:33:46+00:00,探し求めた感情がどこにも見つからず途方に暮れた正午に変わっちゃった二人が分かち合うことなどあり得ないと気づいた   『Neon Sign』,0,0
111,1518946391006990336,yoshihi_futana,2022-04-26 22:33:34+00:00,最後の展望竹桟敷WSどうも天気が微妙なのですが28日は晴れそうです28日分あす正午まで販売しますので興味ありましたら是非どうぞhttps://t.co/Gm6b08W7db https://t.co/9EQZOSx7sS,2,0
112,1518946293418061824,reborn9912,2022-04-26 22:33:11+00:00,#30連以上確定 #ラッキーガチャ　の結果なんと「60連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラッキーガチャ… https://t.co/nRMijwdrSL,0,0
113,1518945764235673602,nago23nagoya,2022-04-26 22:31:05+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「70連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/vpXyA8wV2U,0,0
114,1518945651563786241,minmeg02,2022-04-26 22:30:38+00:00,こどもの日・くまカブト半熟ザッハトルテ（おのし・包装・ラッピング不可）あす楽対応：正午12：00受付まで！当日発送／日祝発送休み／あす楽対応でない商品ご一緒にご注文⇒別配送・別途送料 こどもの日 端午の節句 チョコレートケーキ 送… https://t.co/TUzR39uLWn,0,0
115,1518945272638095360,Ranja_pen,2022-04-26 22:29:08+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「100連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐ… https://t.co/stc4As9QNS,1,0
116,1518945195051876352,mochinomori,2022-04-26 22:28:49+00:00,毎週月曜日正午にはショートシナリオorストーリー、水曜日は夢乃崎町物語連載、金曜日23:30には不穏な「あたおか散文」をあげてます楽しかったら、いいねやサポートの程宜しくお願い致します♪これからの創作の励みにします！https://t.co/xlU1BM1Jcl,0,0
117,1518945004844371970,alice_snowywind,2022-04-26 22:28:04+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「100連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐ… https://t.co/5CMpNnkfhH,0,0
118,1518944995537043459,AbaraBone_233,2022-04-26 22:28:02+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「40連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/MohfGxNoJ5,0,0
119,1518944940096888832,obakamu,2022-04-26 22:27:49+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「100連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐ… https://t.co/8JpurCHj80,0,0
120,1518944854709248001,tomkinka,2022-04-26 22:27:28+00:00,明日は正午から晴れみたいやしできるよね、、、？ https://t.co/Kjln4oskoz,3,0
121,1518944512869269504,TAXTHEBAWDIES,2022-04-26 22:26:07+00:00,今回もめちゃ素敵なラインナップですよー！！個人的には待望のプレートがついにグッズ化なので興奮しております。。多分毎日使う。そして！セットにだけついてくるBOXなんですが、ついつい可愛い箱をとっとく僕としてはたまらんアイテム。… https://t.co/Nvyex3kIb2,76,5
122,1518944227945631745,Yumes_Japan,2022-04-26 22:24:59+00:00,🕓早朝(そうちょう)early morning🕖朝(あさ)morning🕖朝方(あさがた)morning🕧正午(しょうご)noon🕧日中(にっちゅう)daytime🕐昼(ひる)noon🕑昼過ぎ(ひるすぎ)afterno… https://t.co/XbEY9EVWWq,30,8
123,1518943876580401153,RonpaSos,2022-04-26 22:23:35+00:00,▹▸捜査は明日正午から開始となります。共同捜査、情報共有ともに可能です。申請自体はイベント終了後にまとめて送っていただいても構いません。また、今回の捜査では【日数経過】で得られるコトダマがございます。,5,0
124,1518943779558166528,neocomapper_orz,2022-04-26 22:23:12+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「80連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/58bNjh7lMo,0,0
125,1518943307539574784,218st_M,2022-04-26 22:21:19+00:00,やばいほんとに疲れた明日一限からある上に明日の正午までの課題が終わっていない…( ᐛ👐)パァ,0,0
126,1518943135791198209,aimy1103,2022-04-26 22:20:38+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「50連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/hIZoBcZRBv,0,0
127,1518942575310557191,nagase_minato,2022-04-26 22:18:25+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「50連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/QJkj64foOW,0,0
128,1518942542091649025,SE_Kikyo,2022-04-26 22:18:17+00:00,ねえ禀、「ひるほー」ってどういう意味？ え、正午の挨拶のことだって？ ああ、そういうことね。 https://t.co/9u7Zji7MJE,0,0
129,1518942457957736448,rakurakupuropa,2022-04-26 22:17:57+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「70連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/opPr8HEFe3,0,0
130,1518942281855692800,shima621,2022-04-26 22:17:15+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「100連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐ… https://t.co/mHCDtIWRDN,0,0
131,1518942108060909569,iitokosagashi,2022-04-26 22:16:33+00:00,【拡散希望】本日正午の#コマラジ アフタヌーンナビのイイトコサガシ・ワークショップがなんと、You Tubeに！名古屋さん、本当にありがとうございました（礼）パーソナリティ：咲田りおファシリテーター：冠地情（イイトコサガシ… https://t.co/D2lD9LU4th,0,0
132,1518942020273770496,gumi_tsugumeee,2022-04-26 22:16:12+00:00,無償あげです💍スペンサー 119/128/113▪︎家柄・ステ共に条件ないです▪︎〆切⇨4/27 正午*時止めしてないため年齢上がります。*複数お声がけいただいた場合、抽選とさせていただきます。よろしくお願いい… https://t.co/VtyWuR97ou,0,0
133,1518941859594129409,gashima_ichiro,2022-04-26 22:15:34+00:00,締め切りは水曜日の正午です。締め切りは水曜日の正午です。締め切りは水曜日の正午です。締め切りは水曜日の正午です。締め切りは水曜日の正午です。締め切りは水曜日の正午です。もうひとつの土曜日は省吾です。… https://t.co/dogPzkDzTi,12,2
134,1518941714693902336,LAioryogi,2022-04-26 22:15:00+00:00,#流星SW #30連以上確定 #ラッキーガチャ　の結果なんと「80連」達成！ガチャ結果をシェアでさらに抽選で30名様に「ワールドダイヤ×1500」をプレゼントのキャンペーンを実施中！5/10正午12：00まで開催！いますぐラ… https://t.co/U2T5tOlXJO,0,0
135,1518941406416748544,nyaanyaoneesan,2022-04-26 22:13:46+00:00,正午直前に百里付近走ってて。一応エアバン聴きながら自販機ら辺にいたら、てぃーふぉー君がブルーインパルスみたく低く飛んできて、目の前でひねって飛んでっちゃいましたよ🎉まぁ私は車の中にいたんで窓から見ただけですけど🤷買食いしたり… https://t.co/gtaxeYRISg,0,0
136,1518941113406885889,ayukie3,2022-04-26 22:12:36+00:00,波状雲📚_φ(･_･上空の空気の波に乗った波状雲…この雲が上空の風の動きを教えてくれるそうですね。お天気が荒れる前兆とか…この2枚は昨日の正午の空…今日は朝から悪天候お空は荒れています。＃波状雲　＃天気の図鑑  ＃空が好き… https://t.co/QrgCEHJevg,13,1
137,1518941101050466304,memelonnnnn,2022-04-26 22:12:33+00:00,明日正午360m目黒蓮確定演出,0,0
